severity_1-day,severity_2-day,severity_3-day,severity_4-day,severity_5-day,severity_6-day,severity_7-day,total_deaths_hospital,hospital_name,cms_certification_number,countyfips,countyname,statename,system_affiliation,latitude,longitude
3,3,3,3,3,3,3,119.6,Missouri Baptist Medical Center,260108,29189,St Louis,MO,"BJC HealthCare - Saint Louis, MO",38.64,-90.44
2,2,2,2,2,2,2,119.38,Mount Saint Mary's Hospital,330188,36063,Niagara,NY,"Catholic Health System - Buffalo, NY",43.15,-79.03
2,2,2,2,2,2,2,119.22,TriStar StoneCrest Medical Center,440227,47149,Rutherford,TN,"HCA Healthcare - Nashville, TN",35.98,-86.56
2,2,2,2,2,2,2,119.15,Community Howard Regional Health,150007,18067,Howard,IN,"Community Health Network - Indianapolis, IN",40.45,-86.13
3,3,3,3,3,3,3,119.03,Bethesda North Hospital,360179,39061,Hamilton,OH,"TriHealth - Cincinnati, OH",39.25,-84.34
3,3,3,3,3,3,3,119,Cheyenne Regional Medical Center,530014,56021,Laramie,WY,"Not In Any System - ,",41.14,-104.82
2,2,2,2,2,2,2,119,Memorial Hospital and Health Care Center,150115,18037,Dubois,IN,"Not In Any System - ,",38.39,-86.94
2,2,2,2,2,2,2,118.94,Unity Health White County Medical Center,40014,5145,White,AR,"Unity Health - Searcy, AR",35.25,-91.7
2,2,2,2,2,2,2,118.77,Allegan General Hospital,231328,26005,Allegan,MI,"Ascension Health - Saint Louis, MO",42.52,-85.86
3,3,3,3,3,3,3,118.74,Methodist Hospital,280040,31055,Douglas,NE,"Methodist Health System - Omaha, NE",41.26,-96.04
3,3,3,3,3,3,3,118.67,HSHS Saint John's Hospital,140053,17167,Sangamon,IL,"Hospital Sisters Health System (HSHS) - Springfield, IL",39.81,-89.65
2,2,2,2,2,2,2,118.62,Mercy Hospital Ardmore,370047,40019,Carter,OK,"Mercy - Chesterfield, MO",34.19,-97.14
2,2,2,2,2,2,2,118.58,Santa Rosa Memorial Hospital,50174,6097,Sonoma,CA,"Providence St. Joseph Health - Renton, WA",38.44,-122.7
2,2,2,2,2,2,2,118.36,Saint Francis Hospital Muskogee,370025,40101,Muskogee,OK,"Saint Francis Health System - Tulsa, OK",35.75,-95.41
2,2,2,2,2,2,2,118.29,North Okaloosa Medical Center,100122,12091,Okaloosa,FL,"Community Health Systems, Inc. (CHS) - Franklin, TN",30.74,-86.56
3,3,3,3,3,3,3,118,AdventHealth Gordon,110023,13129,Gordon,GA,"AdventHealth - Altamonte Springs, FL",34.51,-84.93
3,3,3,3,3,3,3,118,Ascension Jane Phillips Medical Center,370018,40147,Washington,OK,"Ascension Health - Saint Louis, MO",36.75,-95.94
2,2,2,2,2,2,2,118,Stony Brook Southampton Hospital,330340,36103,Suffolk,NY,"Stony Brook Medicine - Stony Brook, NY",40.89,-72.38
3,3,3,3,3,3,3,117.93,Los Alamitos Medical Center,50551,6059,Orange,CA,"TENET Healthcare - Dallas, TX",33.8,-118.07
3,3,3,3,3,3,3,117.89,Los Angeles Community Hospital,50663,6037,Los Angeles,CA,"Prospect Medical Holdings - Los Angeles, CA",34.02,-118.19
3,3,3,3,3,3,3,117.78,Hospital for Special Care,72004,9003,Hartford,CT,"Not In Any System - ,",41.69,-72.8
3,3,3,3,3,3,3,117.59,Olathe Medical Center,170049,20091,Johnson,KS,"Olathe Health System, Inc. - Olathe, KS",38.85,-94.82
3,3,3,3,3,3,3,117.51,Taylor Hospital,390167,42045,Delaware,PA,"Prospect Medical Holdings - Los Angeles, CA",39.88,-75.32
2,2,2,2,2,2,2,117.51,"Bayhealth Hospital, Sussex Campus",80009,10005,Sussex,DE,"Bayhealth Medical Center - Dover, DE",38.89,-75.39
3,3,3,3,3,3,3,117.5,Craig Hospital,62011,8005,Arapahoe,CO,"Not In Any System - ,",39.65,-104.98
3,3,3,3,3,3,3,117.34,Piedmont Newnan Hospital,110229,13077,Coweta,GA,"Piedmont Healthcare - Atlanta, GA",33.36,-84.75
3,3,3,3,3,3,3,117.29,Banner Ironwood Medical Center,30130,4021,Pinal,AZ,"Banner Health - Phoenix, AZ",33.21,-111.56
2,2,2,2,2,2,2,117.29,Gateway Regional Medical Center,140125,17119,Madison,IL,"Quorum Health Corporation - Brentwood, TN",38.7,-90.14
3,3,3,3,3,3,3,117.2,Phoenixville Hospital,390127,42029,Chester,PA,"Tower Health - Reading, PA",40.12,-75.51
3,3,3,3,3,3,3,117.17,Illinois Valley Community Hospital,140234,17099,La Salle,IL,"Not In Any System - ,",41.33,-89.13
2,2,2,2,2,2,2,117.16,South County Health,410008,44009,Washington,RI,"Not In Any System - ,",41.43,-71.5
3,3,3,3,3,3,3,117.05,Parrish Medical Center,100028,12009,Brevard,FL,"Not In Any System - ,",28.63,-80.83
3,3,3,3,3,3,3,117.04,Springhill Medical Center,10144,1097,Mobile,AL,"Not In Any System - ,",30.69,-88.13
2,2,2,2,2,2,2,117,CHI Health Saint Francis,280023,31079,Hall,NE,"CommonSpirit Health - Englewood, CO",40.92,-98.37
3,3,3,3,3,3,3,117,Meadows Regional Medical Center,110128,13279,Toombs,GA,"Not In Any System - ,",32.21,-82.38
3,3,3,3,3,3,3,117,El Campo Memorial Hospital,450694,48481,Wharton,TX,"Not In Any System - ,",29.22,-96.29
3,3,3,3,3,3,3,116.98,RiverWoods Behavioral Health System,114035,13063,Clayton,GA,"Acadia Healthcare - Franklin, TN",33.58,-84.39
3,3,3,3,3,3,3,116.94,LA Downtown Medical Center Downtown Campus,50763,6037,Los Angeles,CA,"Not In Any System - ,",34.07,-118.26
2,2,2,2,2,2,2,116.78,Our Lady of Fatima Hospital,410005,44007,Providence,RI,"Prospect Medical Holdings - Los Angeles, CA",41.86,-71.46
3,3,3,3,3,3,3,116.77,North Texas State Hospital - Wichita Falls Campus,454008,48485,Wichita,TX,"Texas Health and Human Services - Austin, TX",33.84,-98.53
3,3,3,3,3,3,3,116.7,Saint Vincent Anderson,150088,18095,Madison,IN,"Ascension Health - Saint Louis, MO",40.1,-85.68
3,3,3,3,3,3,3,116.59,Falmouth Hospital,220135,25001,Barnstable,MA,"Cape Cod Healthcare, Inc - Hyannis, MA",41.56,-70.62
3,3,3,3,3,3,3,116.44,MultiCare Deaconess Hospital,500044,53063,Spokane,WA,"MultiCare Health System - Tacoma, WA",47.65,-117.42
2,2,2,2,2,2,2,116.41,Glenwood Regional Medical Center,190160,22073,Ouachita,LA,"Steward Health Care System - Boston, MA",32.51,-92.16
2,2,2,2,2,2,2,116.2,CHI Saint Luke's Health - The Woodlands,450862,48339,Montgomery,TX,"CommonSpirit Health - Englewood, CO",30.21,-95.46
3,3,3,3,3,3,3,116.13,OSF Saint Mary Medical Center,140064,17095,Knox,IL,"OSF Healthcare System - Peoria, IL",40.99,-90.36
3,3,3,3,3,3,3,116.09,Western Arizona Regional Medical Center,30101,4015,Mohave,AZ,"Community Health Systems, Inc. (CHS) - Franklin, TN",35.11,-114.56
3,3,3,3,3,3,3,116.06,Touro Infirmary,190046,22071,Orleans,LA,"LCMC Health - New Orleans, LA",29.93,-90.09
3,3,3,3,3,3,3,116.02,HonorHealth Scottsdale Thompson Peak Medical Center,30123,4013,Maricopa,AZ,"HonorHealth - Scotttsdale, AZ",33.67,-111.92
3,3,3,3,3,3,3,116,Saint Vincent's Chilton,10173,1021,Chilton,AL,"Ascension Health - Saint Louis, MO",32.88,-86.62
3,3,3,3,3,3,3,116,Dale Medical Center,10021,1045,Dale,AL,"Not In Any System - ,",31.45,-85.63
3,3,3,3,3,3,3,116,Wake Forest Baptist Health - Wilkes  Medical Center,340064,37193,Wilkes,NC,"Not In Any System - ,",36.16,-81.16
2,2,2,2,2,2,2,116,Harrison Medical Center - Bremerton,500039,53035,Kitsap,WA,"CommonSpirit Health - Englewood, CO",47.58,-122.63
2,2,2,2,2,2,2,115.87,Prisma Health Baptist Hospital,420086,45079,Richland,SC,"Prisma Health - Columbia, SC",34.01,-81.03
3,3,3,3,3,3,3,115.48,Pottstown Hospital,390123,42091,Montgomery,PA,"Tower Health - Reading, PA",40.24,-75.61
3,3,3,3,3,3,3,115.42,Southern California Hospital at Culver City,50752,6037,Los Angeles,CA,"Prospect Medical Holdings - Los Angeles, CA",34.02,-118.4
3,3,3,3,3,3,3,115.34,USA Chldren's and Women's Hospital,13301,1097,Mobile,AL,"University of South Alabama Health System - Mobile, AL",30.7,-88.08
3,3,3,3,3,3,3,115.25,Baptist Health Medical Center - Little Rock,40114,5119,Pulaski,AR,"Baptist Health - Little Rock, AR",34.75,-92.38
2,2,2,2,2,2,2,115.21,Our Lady of Lourdes Memorial Hospital,330011,36007,Broome,NY,"Ascension Health - Saint Louis, MO",42.09,-75.94
3,3,3,3,3,3,3,115.05,Advocate South Suburban Hospital,140250,17031,Cook,IL,"Advocate Aurora Health - Downers Grove, IL",41.57,-87.69
2,2,2,2,2,2,2,115,Medical Center of South Arkansas,40088,5139,Union,AR,"Community Health Systems, Inc. (CHS) - Franklin, TN",33.22,-92.67
3,3,3,3,3,3,3,115,Lourdes Medical Center,501337,53021,Franklin,WA,"LifePoint Health - Brentwood, TN",46.23,-119.1
3,3,3,3,3,3,3,115,TriStar Horizon Medical Center,440046,47043,Dickson,TN,"HCA Healthcare - Nashville, TN",36.07,-87.37
2,2,2,2,2,2,2,114.95,Wake Forest Baptist Health Lexington Medical Center,340096,37057,Davidson,NC,"Wake Forest Baptist Health - Winston-Salem, NC",35.8,-80.29
2,2,2,2,2,2,2,114.69,Blanchard Valley Hospital,360095,39063,Hancock,OH,"Blanchard Valley Health System - Findlay, OH",41.02,-83.65
3,3,3,3,3,3,3,114.5,Baptist Medical Center East,10149,1101,Montgomery,AL,"Baptist Health - Montgomery, AL",32.38,-86.17
2,2,2,2,2,2,2,114,CHRISTUS Mother Frances Hospital-Sulphur Springs,450236,48223,Hopkins,TX,"CHRISTUS Health - Irving, TX",33.16,-95.6
3,3,3,3,3,3,3,114,McLeod Health Clarendon,420109,45027,Clarendon,SC,"McLeod Health - Florence, SC",33.69,-80.21
3,3,3,3,3,3,3,114,Villa Feliciana Medical Complex,190199,22037,East Feliciana,LA,"Louisiana Department of Health and Hospitals - Baton Rouge, LA",30.83,-91.18
2,2,2,2,2,2,2,114,AdventHealth Palm Coast,100118,12035,Flagler,FL,"AdventHealth - Altamonte Springs, FL",29.48,-81.19
2,2,2,2,2,2,2,114,Sampson Regional Medical Center,340024,37163,Sampson,NC,"Not In Any System - ,",35.01,-78.32
3,3,3,3,3,3,3,113.97,Methodist Mansfield Medical Center,670023,48439,Tarrant,TX,"Methodist Health System - Dallas, TX",32.57,-97.1
3,3,3,3,3,3,3,113.84,South Baldwin Regional Medical Center,10083,1003,Baldwin,AL,"Community Health Systems, Inc. (CHS) - Franklin, TN",30.43,-87.68
2,2,2,2,2,2,2,113.77,Saint Luke's Hospital - Monroe Campus,390330,42089,Monroe,PA,"Saint Luke's University Health Network - Bethlehem, PA",41,-75.26
3,3,3,3,3,3,3,113.76,Mercy Medical Center Redding,50280,6089,Shasta,CA,"CommonSpirit Health - Englewood, CO",40.57,-122.4
3,3,3,3,3,3,3,113.72,Rusk State Hospital,454009,48073,Cherokee,TX,"Texas Health and Human Services - Austin, TX",31.81,-95.16
2,2,2,2,2,2,2,113.57,SSM Health St. Anthony Hospital-Shawnee,370149,40125,Pottawatomie,OK,"SSM Health Care - Saint Louis, MO",35.36,-96.94
3,3,3,3,3,3,3,113.39,Abrazo Central Campus,30030,4013,Maricopa,AZ,"TENET Healthcare - Dallas, TX",33.52,-112.1
3,3,3,3,3,3,3,113.15,UPMC Mercy,390028,42003,Allegheny,PA,"University of Pittsburgh Medical Center (UPMC) - Pittsburgh, PA",40.44,-79.99
3,3,3,3,3,3,3,113.03,UPMC Somerset,390039,42111,Somerset,PA,"University of Pittsburgh Medical Center (UPMC) - Pittsburgh, PA",40.01,-79.08
3,3,3,3,3,3,3,113,Baystate Franklin Medical Center,220016,25011,Franklin,MA,"Baystate Health System, Inc - Springfield, MA",42.6,-72.59
3,3,3,3,3,3,3,113,Vidant Edgecombe Hospital,340107,37065,Edgecombe,NC,"Vidant Health - Greenville, NC",35.92,-77.56
2,2,2,2,2,2,2,113,Highlands Medical Center,10061,1071,Jackson,AL,"Not In Any System - ,",34.66,-86.05
2,2,2,2,2,2,2,113,Prattville Baptist Hospital,10108,1001,Autauga,AL,"Baptist Health - Montgomery, AL",32.46,-86.45
2,2,2,2,2,2,2,113,Sutter Surgical Hospital - North Valley,50766,6101,Sutter,CA,"Sutter Health - Sacramento, CA",39.13,-121.61
2,2,2,2,2,2,2,112.94,Concord Medical Center,50496,6013,Contra Costa,CA,"John Muir Health - Walnut Creek, CA",37.98,-122.03
2,2,2,2,2,2,2,112.54,Wyoming Medical Center,530012,56025,Natrona,WY,"Not In Any System - ,",42.85,-106.31
2,2,2,2,2,2,2,112.31,Saint Agnes Hospital,520088,55039,Fond du Lac,WI,"SSM Health Care - Saint Louis, MO",43.78,-88.43
3,3,3,3,3,3,3,112.2,Houston Methodist Willowbrook Hospital,450844,48201,Harris,TX,"Houston Methodist - Houston, TX",29.97,-95.55
3,3,3,3,3,3,3,112,Henry Community Health,150030,18065,Henry,IN,"Not In Any System - ,",39.94,-85.36
3,3,3,3,3,3,3,112,Knox Community Hospital,360040,39083,Knox,OH,"Not In Any System - ,",40.4,-82.45
2,2,2,2,2,2,2,112,Vidant North Hospital,340151,37083,Halifax,NC,"Vidant Health - Greenville, NC",36.43,-77.65
2,2,2,2,2,2,2,112,King's Daughters Medical Center,250057,28085,Lincoln,MS,"Not In Any System - ,",31.59,-90.46
2,2,2,2,2,2,2,112,Hawkins County Memorial Hospital,440032,47073,Hawkins,TN,"Ballad Health - Johnson City, TN",36.4,-83.01
2,2,2,2,2,2,2,112,Helen Keller Hospital,10019,1033,Colbert,AL,"Northwest Alabama Healthcare Authority - Montgomery, AL",34.75,-87.7
2,2,2,2,2,2,2,111.88,Day Kimball Hospital,70003,9015,Windham,CT,"Not In Any System - ,",41.91,-71.92
3,3,3,3,3,3,3,111.57,West Penn Hospital,390090,42003,Allegheny,PA,"Allegheny Health Network - Pittsburgh, PA",40.46,-79.95
3,3,3,3,3,3,3,111.4,UCHealth Poudre Valley Hospital,60010,8069,Larimer,CO,"UCHealth - Aurora, CO",40.57,-105.06
3,3,3,3,3,3,3,111.38,Children's Hospital & Medical Center,283301,31055,Douglas,NE,"Not In Any System - ,",41.26,-96.04
2,2,2,2,2,2,2,111.16,Froedtert West Bend Hospital,520063,55131,Washington,WI,"Froedtert and Medical College of Wisconsin - Milwaukee, WI",43.35,-88.2
2,2,2,2,2,2,2,111,Fort Memorial Hospital,520071,55055,Jefferson,WI,"Not In Any System - ,",42.93,-88.83
2,2,2,2,2,2,2,110.99,Washington Hospital,50195,6001,Alameda,CA,"Not In Any System - ,",37.56,-121.98
3,3,3,3,3,3,3,110.98,Oregon State Hospital - Salem,384008,41047,Marion,OR,"Oregon Department of Human Services - Salem, OR",44.94,-123
2,2,2,2,2,2,2,110.87,Sutter Davis Hospital,50537,6113,Yolo,CA,"Sutter Health - Sacramento, CA",38.56,-121.77
3,3,3,3,3,3,3,110.65,Heywood Hospital,220095,25027,Worcester,MA,"Heywood Healthcare - Gardner, MA",42.59,-71.99
3,3,3,3,3,3,3,110.51,Cherry Hospital,344026,37191,Wayne,NC,"North Carolina Department of Health and Human Services - Raleigh, NC",35.39,-78.03
2,2,2,2,2,2,2,110.44,Nanticoke Memorial Hospital,80006,10005,Sussex,DE,"Not In Any System - ,",38.64,-75.6
2,2,2,2,2,2,2,110.43,NorthBay Medical Center,50367,6095,Solano,CA,"NorthBay Healthcare System - Fairfield, CA",38.26,-122.05
2,2,2,2,2,2,2,110.27,Comanche County Memorial Hospital,370056,40031,Comanche,OK,"Not In Any System - ,",34.61,-98.43
2,2,2,2,2,2,2,110.18,Metro Health Hospital,230236,26081,Kent,MI,"Not In Any System - ,",42.86,-85.72
3,3,3,3,3,3,3,110.12,M Health Fairview Southdale Hospital,240078,27053,Hennepin,MN,"Fairview Health Services - Minneapolis, MN",44.89,-93.33
3,3,3,3,3,3,3,110.09,Alhambra Hospital Medical Center,50281,6037,Los Angeles,CA,"Not In Any System - ,",34.09,-118.14
3,3,3,3,3,3,3,110.03,RWJ University Hospital Hamilton,310110,34021,Mercer,NJ,"RWJBarnabas Health - West Orange, NJ",40.22,-74.67
2,2,2,2,2,2,2,110, CHRISTUS Good Shepherd Medical Center - Marshall,450032,48203,Harrison,TX,"CHRISTUS Health - Irving, TX",32.54,-94.37
2,2,2,2,2,2,2,110,Johnston Memorial Hospital,490053,51191,Washington,VA,"Ballad Health - Johnson City, TN",36.72,-81.91
2,2,2,2,2,2,2,110,Lake Cumberland Regional Hospital,180132,21199,Pulaski,KY,"LifePoint Health - Brentwood, TN",37.09,-84.62
2,2,2,2,2,2,2,110,Caldwell Memorial Hospital,340041,37027,Caldwell,NC,"UNC Health Care - Chapel Hill, NC",35.91,-81.54
3,3,3,3,3,3,3,110,UPMC Susquehanna Soldiers and Sailors,391316,42117,Tioga,PA,"University of Pittsburgh Medical Center (UPMC) - Pittsburgh, PA",41.75,-77.3
3,3,3,3,3,3,3,110,FHN Memorial Hospital,140160,17177,Stephenson,IL,"Not In Any System - ,",42.3,-89.64
3,3,3,3,3,3,3,110,Hill Regional Hospital,450192,48217,Hill,TX,"Community Health Systems, Inc. (CHS) - Franklin, TN",32.01,-97.1
2,2,2,2,2,2,2,110,Saint Mary's Regional Health System,40041,5115,Pope,AR,"LifePoint Health - Brentwood, TN",35.28,-93.15
2,2,2,2,2,2,2,110,Panola Medical Center,250128,28107,Panola,MS,"Vizion Health - Charlotte, NC",34.31,-89.91
2,2,2,2,2,2,2,109.94,CHRISTUS Saint Frances Cabrini Hospital,190019,22079,Rapides,LA,"CHRISTUS Health - Irving, TX",31.28,-92.46
3,3,3,3,3,3,3,109.89,Conway Regional Medical Center,40029,5045,Faulkner,AR,"Conway Regional Health System - Conway, AR",35.08,-92.46
3,3,3,3,3,3,3,109.72,Oaklawn Hospital,230217,26025,Calhoun,MI,"Not In Any System - ,",42.27,-84.96
2,2,2,2,2,2,2,109.64,Fort Sanders Regional Medical Center,440125,47093,Knox,TN,"Covenant Health - Knoxville, TN",35.96,-83.94
3,3,3,3,3,3,3,109.52,MercyOne Siouxland Medical Center,160153,19193,Woodbury,IA,"MercyOne - West Des Moines, IA",42.5,-96.4
3,3,3,3,3,3,3,109.36,Solara Specialty Hospitals Harlingen,452101,48061,Cameron,TX,"Cornerstone Healthcare Group - Dallas, TX",26.16,-97.67
2,2,2,2,2,2,2,109.31,Ascension Northeast  Wisconsin Saint Elizabeth Campus,520009,55087,Outagamie,WI,"Ascension Health - Saint Louis, MO",44.25,-88.4
3,3,3,3,3,3,3,109.25,Good Samaritan Hospital,50380,6085,Santa Clara,CA,"HCA Healthcare - Nashville, TN",37.25,-121.95
3,3,3,3,3,3,3,109.21,Carson Tahoe Regional Medical Center,290019,32510,Carson City,NV,"Carson Tahoe Health - Carson City, NV",39.2,-119.78
2,2,2,2,2,2,2,109,Little Falls Hospital,331311,36043,Herkimer,NY,"Bassett Healthcare Network - Cooperstown, NY",43.04,-74.85
2,2,2,2,2,2,2,109,UT Health Henderson,450475,48401,Rusk,TX,"UT Health East Texas - Tyler, TX",32.16,-94.8
3,3,3,3,3,3,3,109,TMC Bonham Hospital,451370,48147,Fannin,TX,"Not In Any System - ,",33.58,-96.17
3,3,3,3,3,3,3,108.85,Oklahoma Heart Hospital North,370215,40109,Oklahoma,OK,"Oklahoma Heart Hospital - Oklahoma City, OK",35.61,-97.6
3,3,3,3,3,3,3,108.78,Riverview Regional Medical Center,10046,1055,Etowah,AL,"Prime Healthcare Services, Inc. - Ontario, CA",34,-86
3,3,3,3,3,3,3,108.63,IU Health Arnett Hospital,150173,18157,Tippecanoe,IN,"Indiana University Health - Indianapolis, IN",40.4,-86.81
3,3,3,3,3,3,3,108.56,Methodist Stone Oak Hospital,670055,48029,Bexar,TX,"Methodist Healthcare System - San Antonio, TX",29.61,-98.48
3,3,3,3,3,3,3,108.5,Memorial Hermann Sugar Land Hospital,450848,48157,Fort Bend,TX,"Memorial Hermann - Houston, TX",29.56,-95.69
2,2,2,2,2,2,2,108.47,Houston Methodist The Woodlands Hospital,670122,48339,Montgomery,TX,"Houston Methodist - Houston, TX",30.21,-95.46
2,2,2,2,2,2,2,108.33,Nacogdoches Memorial Hospital,450508,48347,Nacogdoches,TX,"Not In Any System - ,",31.61,-94.65
2,2,2,2,2,2,2,108.26,Arnot Ogden Medical Center,330090,36015,Chemung,NY,"Arnot Health - Elmira, NY",42.1,-76.83
2,2,2,2,2,2,2,108.2,Woodland Heights Medical Center,450484,48005,Angelina,TX,"Community Health Systems, Inc. (CHS) - Franklin, TN",31.33,-94.76
3,3,3,3,3,3,3,108.17,Bristol Hospital,70029,9003,Hartford,CT,"Not In Any System - ,",41.68,-72.94
3,3,3,3,3,3,3,108,MUSC Health Marion Medical Center,420055,45067,Marion,SC,"Medical University of South Carolina - Charleston, SC",34.19,-79.33
3,3,3,3,3,3,3,108,Newberry County Memorial Hospital,420053,45071,Newberry,SC,"Not In Any System - ,",34.29,-81.6
3,3,3,3,3,3,3,108,Desert View Hospital,291311,32023,Nye,NV,"Universal Health Services, Inc. - King of Prussia, PA",36.21,-116.02
2,2,2,2,2,2,2,108,Dyersburg Hospital,440072,47045,Dyer,TN,"West Tennessee Healthcare - Jackson, TN",36.05,-89.38
3,3,3,3,3,3,3,107.79,Select Specialty Hospital - Macomb,232023,26099,Macomb,MI,"Select Medical Corporation - Mechanicsburg, PA",42.61,-82.88
2,2,2,2,2,2,2,107.73,Southern New Hampshire Medical Center,300020,33011,Hillsborough,NH,"Not In Any System - ,",42.76,-71.46
3,3,3,3,3,3,3,107.45,Primary Children's Hospital,463301,49035,Salt Lake,UT,"Intermountain Health Care, Inc - Salt Lake City, UT",40.77,-111.84
2,2,2,2,2,2,2,107.45,McLaren Greater Lansing,230167,26065,Ingham,MI,"McLaren Health Care - Flint, MI",42.7,-84.56
2,2,2,2,2,2,2,107.39,South Oaks Hospital,334027,36103,Suffolk,NY,"Northwell Health - Great Neck, NY",40.69,-73.42
2,2,2,2,2,2,2,107.24,OSF Saint Joseph Medical Center,140162,17113,McLean,IL,"OSF Healthcare System - Peoria, IL",40.48,-88.95
3,3,3,3,3,3,3,107.24,Griffin Hospital,70031,9009,New Haven,CT,"Not In Any System - ,",41.34,-73.09
3,3,3,3,3,3,3,107.23,UPMC Hanover,390233,42133,York,PA,"University of Pittsburgh Medical Center (UPMC) - Pittsburgh, PA",39.81,-76.98
2,2,2,2,2,2,2,107.22,Portneuf Medical Center,130028,16005,Bannock,ID,"Not In Any System - ,",42.87,-112.42
2,2,2,2,2,2,2,107,Witham Memorial Hospital,150104,18011,Boone,IN,"Not In Any System - ,",40.08,-86.48
3,3,3,3,3,3,3,107,McLeod Health Cheraw,420107,45025,Chesterfield,SC,"McLeod Health - Florence, SC",34.7,-79.92
3,3,3,3,3,3,3,107,Franklin Medical Center,190140,22041,Franklin,LA,"Not In Any System - ,",32.16,-91.71
3,3,3,3,3,3,3,107,Medina Regional Hospital,451330,48325,Medina,TX,"Not In Any System - ,",29.33,-99.13
2,2,2,2,2,2,2,107,Advocate Eureka Hospital,141309,17203,Woodford,IL,"Advocate Aurora Health - Downers Grove, IL",40.72,-89.27
2,2,2,2,2,2,2,107,Roane Medical Center,440031,47145,Roane,TN,"Covenant Health - Knoxville, TN",35.89,-84.56
2,2,2,2,2,2,2,107,CHRISTUS Spohn Hospital Alice,450828,48249,Jim Wells,TX,"CHRISTUS Health - Irving, TX",27.77,-98.04
2,2,2,2,2,2,2,106.97,Natividad Medical Center,50248,6053,Monterey,CA,"Not In Any System - ,",36.7,-121.63
3,3,3,3,3,3,3,106.9,Encompass Health Rehabilitation Hospital Toms River,313029,34029,Ocean,NJ,"Encompass Health - Birmingham, AL",39.96,-74.22
2,2,2,2,2,2,2,106.88,Fisher-Titus Medical Center,360065,39077,Huron,OH,"Not In Any System - ,",41.23,-82.6
2,2,2,2,2,2,2,106.83,Santa Rosa Medical Center,100124,12113,Santa Rosa,FL,"Community Health Systems, Inc. (CHS) - Franklin, TN",30.63,-87.07
2,2,2,2,2,2,2,106.82,Broward Health Coral Springs,100276,12011,Broward,FL,"Broward Health - Fort Lauderdale, FL",26.27,-80.25
3,3,3,3,3,3,3,106.73,Elgin Mental Health Center,144037,17089,Kane,IL,"Illinois Department of Human Services - Springfield, IL",42.02,-88.28
